segment_id,direction_1,year,month,v,TTI
901559013,FALSE,2019,4,28.49,1.4
901559013,FALSE,2019,5,29.12,1.37
901559013,FALSE,2019,6,29.81,1.34
901559013,FALSE,2019,7,29.58,1.35
901559013,FALSE,2019,8,29.83,1.34
901559013,FALSE,2019,9,31.91,1.25
901559013,FALSE,2019,10,31.78,1.26
901559014,FALSE,2017,10,29.67,1.28
901559014,FALSE,2017,11,30.09,1.26
901559014,FALSE,2017,12,31.33,1.21
901559014,FALSE,2018,1,29.41,1.29
901559014,FALSE,2018,2,32.36,1.17
901559014,FALSE,2018,3,33.27,1.14
901559014,FALSE,2018,4,30.28,1.25
901559014,FALSE,2018,5,27.4,1.39
901559014,FALSE,2018,6,27.68,1.37
901559014,FALSE,2018,7,30.59,1.24
901559014,FALSE,2018,8,27.02,1.41
901559014,FALSE,2018,9,26.95,1.41
901559014,FALSE,2018,10,25.04,1.52
901559014,FALSE,2018,11,25.4,1.5
901559014,FALSE,2018,12,25.03,1.52
901559014,FALSE,2019,1,28.61,1.33
901559014,FALSE,2019,2,30.08,1.26
901559014,FALSE,2019,3,25.32,1.5
901559014,FALSE,2019,4,25.97,1.46
901559014,FALSE,2019,5,25.8,1.47
901559014,FALSE,2019,6,27.2,1.4
901559014,FALSE,2019,7,28.21,1.35
901559014,FALSE,2019,8,27.88,1.36
901559014,FALSE,2019,9,29.08,1.31
901559014,FALSE,2019,10,29.22,1.3
901559015,FALSE,2017,10,22.85,1.71
901559015,FALSE,2017,11,26.32,1.48
901559015,FALSE,2017,12,24.34,1.6
901559015,FALSE,2018,1,26.9,1.45
901559015,FALSE,2018,2,34.87,1.12
901559015,FALSE,2018,3,30.09,1.3
901559015,FALSE,2018,4,27.23,1.43
901559015,FALSE,2018,5,24.83,1.57
901559015,FALSE,2018,6,25.71,1.52
901559015,FALSE,2018,7,25.35,1.54
901559015,FALSE,2018,8,24.94,1.56
901559015,FALSE,2018,9,24.58,1.59
901559015,FALSE,2018,10,24.49,1.59
901559015,FALSE,2018,11,24.95,1.56
901559015,FALSE,2018,12,23.36,1.67
901559015,FALSE,2019,1,26.22,1.49
901559015,FALSE,2019,2,26.18,1.49
901559015,FALSE,2019,3,23.92,1.63
901559015,FALSE,2019,4,23.57,1.65
901559015,FALSE,2019,5,23.23,1.68
901559015,FALSE,2019,6,23.39,1.67
901559015,FALSE,2019,7,22.35,1.75
901559015,FALSE,2019,8,26.1,1.49
901559015,FALSE,2019,9,26.38,1.48
901559015,FALSE,2019,10,24.91,1.57
901559027,FALSE,2017,10,29.47,1.49
901559027,FALSE,2017,11,33.21,1.32
901559027,FALSE,2017,12,31.45,1.4
901559027,FALSE,2018,1,32.84,1.34
901559027,FALSE,2018,2,40.02,1.1
901559027,FALSE,2018,3,35.48,1.24
901559027,FALSE,2018,4,32.81,1.34
901559027,FALSE,2018,5,30.78,1.43
901559027,FALSE,2018,6,33.28,1.32
901559027,FALSE,2018,7,31.17,1.41
901559027,FALSE,2018,8,28.67,1.53
901559027,FALSE,2018,9,31.6,1.39
901559027,FALSE,2018,10,29.73,1.48
901559027,FALSE,2018,11,28.87,1.52
901559027,FALSE,2018,12,29.26,1.5
901559027,FALSE,2019,1,31.69,1.39
901559027,FALSE,2019,2,32.92,1.34
901559027,FALSE,2019,3,29.63,1.48
901559027,FALSE,2019,4,30.89,1.42
901559027,FALSE,2019,5,30.98,1.42
901559027,FALSE,2019,6,31.96,1.38
901559027,FALSE,2019,7,30.12,1.46
901559027,FALSE,2019,8,32.86,1.34
901559027,FALSE,2019,9,35.01,1.26
901559027,FALSE,2019,10,32.52,1.35
901559135,FALSE,2017,10,56.59,1.11
901559135,FALSE,2017,11,54.27,1.16
901559135,FALSE,2017,12,53.85,1.17
901559135,FALSE,2018,1,54.11,1.16
901559135,FALSE,2018,2,55.92,1.13
901559135,FALSE,2018,3,43.79,1.44
901559135,FALSE,2018,4,56.45,1.12
901559135,FALSE,2018,5,56.01,1.12
901559135,FALSE,2018,6,55.05,1.14
901559135,FALSE,2018,7,56.13,1.12
901559135,FALSE,2018,8,55.71,1.13
901559135,FALSE,2018,9,56.26,1.12
901559135,FALSE,2018,10,56.27,1.12
901559135,FALSE,2018,11,55.8,1.13
901559135,FALSE,2018,12,54.58,1.15
901559135,FALSE,2019,1,51.28,1.23
901559135,FALSE,2019,2,54.97,1.15
901559135,FALSE,2019,3,55.91,1.13
901559135,FALSE,2019,4,56.5,1.11
901559135,FALSE,2019,5,55.64,1.13
901559135,FALSE,2019,6,56.43,1.12
901559135,FALSE,2019,7,55.31,1.14
901559135,FALSE,2019,8,56.16,1.12
901559135,FALSE,2019,9,55.07,1.14
901559135,FALSE,2019,10,54.8,1.15
901559136,FALSE,2017,10,50.35,1.21
901559136,FALSE,2017,11,41.23,1.48
901559136,FALSE,2017,12,45.23,1.35
901559136,FALSE,2018,1,47.39,1.29
901559136,FALSE,2018,2,52.52,1.16
901559136,FALSE,2018,3,46.97,1.3
901559136,FALSE,2018,4,48.65,1.25
901559136,FALSE,2018,5,47.8,1.28
901559136,FALSE,2018,6,48.95,1.25
901559136,FALSE,2018,7,50.61,1.21
901559136,FALSE,2018,8,50.43,1.21
901559136,FALSE,2018,9,46.23,1.32
901559136,FALSE,2018,10,55.11,1.11
901559136,FALSE,2018,11,47.77,1.28
901559136,FALSE,2018,12,48.58,1.26
901559136,FALSE,2019,1,43.69,1.4
901559136,FALSE,2019,2,43.08,1.42
901559136,FALSE,2019,3,45.12,1.35
901559136,FALSE,2019,4,50.63,1.2
901559136,FALSE,2019,5,50.14,1.22
901559136,FALSE,2019,6,49.3,1.24
901559136,FALSE,2019,7,48.39,1.26
901559136,FALSE,2019,8,45.99,1.33
901559136,FALSE,2019,9,44.81,1.36
901559136,FALSE,2019,10,46.78,1.3
901559232,FALSE,2017,10,19.84,1.97
901559232,FALSE,2017,11,18.87,2.07
901559232,FALSE,2017,12,19.7,1.98
901559232,FALSE,2018,1,22.58,1.73
901559232,FALSE,2018,2,27.22,1.43
901559232,FALSE,2018,3,21.65,1.8
901559232,FALSE,2018,4,20.79,1.88
901559232,FALSE,2018,5,21.74,1.79
901559232,FALSE,2018,6,22.87,1.71
901559232,FALSE,2018,7,24.35,1.6
901559232,FALSE,2018,8,25.23,1.55
901559232,FALSE,2018,9,23.08,1.69
901559232,FALSE,2018,10,21.98,1.77
901559232,FALSE,2018,11,21.71,1.8
901559232,FALSE,2018,12,19.18,2.03
901559232,FALSE,2019,1,24.33,1.6
901559232,FALSE,2019,2,22.43,1.74
901559232,FALSE,2019,3,23.42,1.67
901559232,FALSE,2019,4,23.38,1.67
901559232,FALSE,2019,5,24.52,1.59
901559232,FALSE,2019,6,24.61,1.58
901559232,FALSE,2019,7,23.61,1.65
901559232,FALSE,2019,8,25.88,1.51
901559232,FALSE,2019,9,24.45,1.59
901559232,FALSE,2019,10,22.52,1.73
901559233,FALSE,2017,10,21.15,1.94
901559233,FALSE,2017,11,19.54,2.1
901559233,FALSE,2017,12,20.13,2.04
901559233,FALSE,2018,1,24.51,1.67
901559233,FALSE,2018,2,26.33,1.56
901559233,FALSE,2018,3,22.73,1.8
901559233,FALSE,2018,4,21.61,1.9
901559233,FALSE,2018,5,22.65,1.81
901559233,FALSE,2018,6,23.17,1.77
901559233,FALSE,2018,7,24.93,1.64
901559233,FALSE,2018,8,26.29,1.56
901559233,FALSE,2018,9,23.95,1.71
901559233,FALSE,2018,10,22.41,1.83
901559233,FALSE,2018,11,22.59,1.82
901559233,FALSE,2018,12,19.56,2.1
901559233,FALSE,2019,1,25.04,1.64
901559233,FALSE,2019,2,22.86,1.79
901559233,FALSE,2019,3,24.3,1.69
901559233,FALSE,2019,4,24.2,1.69
901559233,FALSE,2019,5,25.55,1.6
901559233,FALSE,2019,6,24.92,1.64
901559233,FALSE,2019,7,25.06,1.64
901559233,FALSE,2019,8,27.18,1.51
901559233,FALSE,2019,9,24.79,1.65
901559233,FALSE,2019,10,23.47,1.75
901559234,FALSE,2017,10,20.71,1.88
901559234,FALSE,2017,11,19.46,2
901559234,FALSE,2017,12,19.67,1.98
901559234,FALSE,2018,1,24.54,1.59
901559234,FALSE,2018,2,22.82,1.71
901559234,FALSE,2018,3,20.95,1.86
901559234,FALSE,2018,4,20.29,1.92
901559234,FALSE,2018,5,21.48,1.82
901559234,FALSE,2018,6,22.52,1.73
901559234,FALSE,2018,7,24.4,1.6
901559234,FALSE,2018,8,24.94,1.56
901559234,FALSE,2018,9,23.89,1.63
901559234,FALSE,2018,10,21.63,1.8
901559234,FALSE,2018,11,21.41,1.82
901559234,FALSE,2018,12,19.72,1.98
901559234,FALSE,2019,1,24.48,1.59
901559234,FALSE,2019,2,21.63,1.8
901559234,FALSE,2019,3,22.33,1.75
901559234,FALSE,2019,4,22.98,1.7
901559234,FALSE,2019,5,23.51,1.66
901559234,FALSE,2019,6,23.71,1.64
901559234,FALSE,2019,7,23.5,1.66
901559234,FALSE,2019,8,24.55,1.59
901559234,FALSE,2019,9,24.85,1.57
901559234,FALSE,2019,10,21.6,1.81
901559235,FALSE,2017,10,20.81,1.87
901559235,FALSE,2017,11,19.57,1.99
901559235,FALSE,2017,12,19.97,1.95
901559235,FALSE,2018,1,24.95,1.56
901559235,FALSE,2018,2,22.89,1.7
901559235,FALSE,2018,3,22.36,1.74
901559235,FALSE,2018,4,20.31,1.92
901559235,FALSE,2018,5,21.55,1.81
901559235,FALSE,2018,6,23.02,1.69
901559235,FALSE,2018,7,24.8,1.57
901559235,FALSE,2018,8,25.53,1.53
901559235,FALSE,2018,9,23.83,1.64
901559235,FALSE,2018,10,21.96,1.78
901559235,FALSE,2018,11,21.75,1.79
901559235,FALSE,2018,12,19.73,1.98
901559235,FALSE,2019,1,24.88,1.57
901559235,FALSE,2019,2,22.08,1.77
901559235,FALSE,2019,3,23.01,1.69
901559235,FALSE,2019,4,23.37,1.67
901559235,FALSE,2019,5,23.52,1.66
901559235,FALSE,2019,6,24.26,1.61
901559235,FALSE,2019,7,24.1,1.62
901559235,FALSE,2019,8,25.21,1.55
901559235,FALSE,2019,9,25.18,1.55
901559235,FALSE,2019,10,21.86,1.78
901559466,FALSE,2017,10,21.13,1.85
901559466,FALSE,2017,11,19.95,1.95
901559466,FALSE,2017,12,20.51,1.9
901559466,FALSE,2018,1,25.38,1.54
901559466,FALSE,2018,2,23.05,1.69
901559466,FALSE,2018,3,22.9,1.7
901559466,FALSE,2018,4,20.7,1.88
901559466,FALSE,2018,5,22,1.77
901559466,FALSE,2018,6,23.37,1.67
901559466,FALSE,2018,7,25.08,1.55
901559466,FALSE,2018,8,25.6,1.52
901559466,FALSE,2018,9,24.28,1.61
901559466,FALSE,2018,10,22.7,1.72
901559466,FALSE,2018,11,22.09,1.77
901559466,FALSE,2018,12,20.38,1.91
901559466,FALSE,2019,1,25.22,1.55
901559466,FALSE,2019,2,22.86,1.71
901559466,FALSE,2019,3,23.68,1.65
901559466,FALSE,2019,4,24.17,1.61
901559466,FALSE,2019,5,24.04,1.62
901559466,FALSE,2019,6,24.95,1.56
901559466,FALSE,2019,7,24.78,1.57
901559466,FALSE,2019,8,25.97,1.5
901559466,FALSE,2019,9,25.69,1.52
901559466,FALSE,2019,10,22.68,1.72
901559467,FALSE,2017,10,20.18,1.83
901559467,FALSE,2017,11,19.18,1.93
901559467,FALSE,2017,12,19.7,1.88
901559467,FALSE,2018,1,23.91,1.55
901559467,FALSE,2018,2,21.49,1.72
901559467,FALSE,2018,3,22.59,1.64
901559467,FALSE,2018,4,19.39,1.91
901559467,FALSE,2018,5,21.2,1.75
901559467,FALSE,2018,6,22.29,1.66
901559467,FALSE,2018,7,24.15,1.53
901559467,FALSE,2018,8,24.25,1.53
901559467,FALSE,2018,9,23.21,1.59
901559467,FALSE,2018,10,21.98,1.68
901559467,FALSE,2018,11,21.57,1.72
901559467,FALSE,2018,12,19.45,1.9
901559467,FALSE,2019,1,23.74,1.56
901559467,FALSE,2019,2,21.86,1.69
901559467,FALSE,2019,3,22.18,1.67
901559467,FALSE,2019,4,22.87,1.62
901559467,FALSE,2019,5,23.25,1.59
901559467,FALSE,2019,6,23.4,1.58
901559467,FALSE,2019,7,23.24,1.59
901559467,FALSE,2019,8,24.46,1.51
901559467,FALSE,2019,9,24.64,1.5
901559467,FALSE,2019,10,21.44,1.73
901559468,FALSE,2017,10,20.07,1.84
901559468,FALSE,2017,11,19.18,1.93
901559468,FALSE,2017,12,19.59,1.89
901559468,FALSE,2018,1,23.77,1.56
901559468,FALSE,2018,2,21.68,1.71
901559468,FALSE,2018,3,21.59,1.71
901559468,FALSE,2018,4,19.56,1.89
901559468,FALSE,2018,5,20.99,1.76
901559468,FALSE,2018,6,21.84,1.69
901559468,FALSE,2018,7,23.78,1.56
901559468,FALSE,2018,8,24.14,1.53
901559468,FALSE,2018,9,22.79,1.62
901559468,FALSE,2018,10,21.66,1.71
901559468,FALSE,2018,11,21.35,1.73
901559468,FALSE,2018,12,19.34,1.91
901559468,FALSE,2019,1,23.4,1.58
901559468,FALSE,2019,2,21.64,1.71
901559468,FALSE,2019,3,22.39,1.65
901559468,FALSE,2019,4,22.76,1.63
901559468,FALSE,2019,5,23.06,1.6
901559468,FALSE,2019,6,23.31,1.59
901559468,FALSE,2019,7,23.12,1.6
901559468,FALSE,2019,8,24.24,1.53
901559468,FALSE,2019,9,24.19,1.53
901559468,FALSE,2019,10,21.43,1.73
901559469,FALSE,2017,10,20.09,1.79
901559469,FALSE,2017,11,19.15,1.88
901559469,FALSE,2017,12,19.44,1.85
901559469,FALSE,2018,1,23.01,1.56
901559469,FALSE,2018,2,21.07,1.71
901559469,FALSE,2018,3,21.66,1.66
901559469,FALSE,2018,4,19.51,1.85
901559469,FALSE,2018,5,20.98,1.72
901559469,FALSE,2018,6,21.25,1.69
901559469,FALSE,2018,7,23.6,1.53
901559469,FALSE,2018,8,24.36,1.48
901559469,FALSE,2018,9,22.53,1.6
901559469,FALSE,2018,10,21.21,1.7
901559469,FALSE,2018,11,21.25,1.69
901559469,FALSE,2018,12,19.13,1.88
901559469,FALSE,2019,1,22.86,1.57
901559469,FALSE,2019,2,21.52,1.67
901559469,FALSE,2019,3,22.45,1.6
901559469,FALSE,2019,4,22.47,1.6
901559469,FALSE,2019,5,23.08,1.56
901559469,FALSE,2019,6,23.22,1.55
901559469,FALSE,2019,7,23.18,1.55
901559469,FALSE,2019,8,24.43,1.47
901559469,FALSE,2019,9,23.59,1.53
901559469,FALSE,2019,10,21.24,1.69
901562160,FALSE,2017,10,76.65,1.1
901562160,FALSE,2017,11,73.58,1.14
901562160,FALSE,2017,12,70.54,1.19
901562160,FALSE,2018,1,71.82,1.17
901562160,FALSE,2018,2,77.53,1.08
901562160,FALSE,2018,3,77.34,1.09
901562160,FALSE,2018,4,76.24,1.1
901562160,FALSE,2018,5,76.46,1.1
901562160,FALSE,2018,6,75.45,1.11
901562160,FALSE,2018,7,71.02,1.18
901562160,FALSE,2018,8,73.74,1.14
901562160,FALSE,2018,9,76.1,1.1
901562160,FALSE,2018,10,77.72,1.08
901562160,FALSE,2018,11,75.36,1.11
901562160,FALSE,2018,12,72.44,1.16
901562160,FALSE,2019,1,66.04,1.27
901562160,FALSE,2019,2,73.38,1.14
901562160,FALSE,2019,3,75.15,1.12
901562160,FALSE,2019,4,76.15,1.1
901562160,FALSE,2019,5,74.66,1.13
901562160,FALSE,2019,6,75.82,1.11
901562160,FALSE,2019,7,72.39,1.16
901562160,FALSE,2019,8,75.78,1.11
901562160,FALSE,2019,9,74.04,1.13
901562160,FALSE,2019,10,74.01,1.13
901562161,FALSE,2017,10,76.27,1.1
901562161,FALSE,2017,11,73.14,1.15
901562161,FALSE,2017,12,70.57,1.19
901562161,FALSE,2018,1,71.38,1.18
901562161,FALSE,2018,2,77.18,1.09
901562161,FALSE,2018,3,77.13,1.09
901562161,FALSE,2018,4,75.8,1.11
901562161,FALSE,2018,5,75.89,1.11
901562161,FALSE,2018,6,74.95,1.12
901562161,FALSE,2018,7,70.81,1.19
901562161,FALSE,2018,8,74.56,1.13
901562161,FALSE,2018,9,75.41,1.11
901562161,FALSE,2018,10,77.34,1.09
901562161,FALSE,2018,11,75.06,1.12
901562161,FALSE,2018,12,71.88,1.17
901562161,FALSE,2019,1,65.65,1.28
901562161,FALSE,2019,2,73.04,1.15
901562161,FALSE,2019,3,74.63,1.13
901562161,FALSE,2019,4,75.64,1.11
901562161,FALSE,2019,5,74.35,1.13
901562161,FALSE,2019,6,75.48,1.11
901562161,FALSE,2019,7,71.75,1.17
901562161,FALSE,2019,8,75.32,1.12
901562161,FALSE,2019,9,73.65,1.14
901562161,FALSE,2019,10,73.14,1.15
901562162,FALSE,2017,10,72.96,1.11
901562162,FALSE,2017,11,69.01,1.17
901562162,FALSE,2017,12,67.34,1.2
901562162,FALSE,2018,1,67.86,1.19
901562162,FALSE,2018,2,73.49,1.1
901562162,FALSE,2018,3,74.01,1.09
901562162,FALSE,2018,4,71.33,1.14
901562162,FALSE,2018,5,72.13,1.12
901562162,FALSE,2018,6,70.96,1.14
901562162,FALSE,2018,7,68.47,1.18
901562162,FALSE,2018,8,71.05,1.14
901562162,FALSE,2018,9,71.07,1.14
901562162,FALSE,2018,10,74.63,1.09
901562162,FALSE,2018,11,70.93,1.14
901562162,FALSE,2018,12,68.37,1.18
901562162,FALSE,2019,1,63.33,1.28
901562162,FALSE,2019,2,69.71,1.16
901562162,FALSE,2019,3,70.92,1.14
901562162,FALSE,2019,4,72.26,1.12
901562162,FALSE,2019,5,70.6,1.15
901562162,FALSE,2019,6,72.43,1.12
901562162,FALSE,2019,7,70.03,1.16
901562162,FALSE,2019,8,71.78,1.13
901562162,FALSE,2019,9,70.43,1.15
901562162,FALSE,2019,10,70.16,1.15
901562359,FALSE,2017,10,56.36,1.19
901562359,FALSE,2017,11,56.48,1.19
901562359,FALSE,2017,12,56.7,1.18
901562359,FALSE,2018,1,56.74,1.18
901562359,FALSE,2018,2,51.94,1.29
901562359,FALSE,2018,3,54.55,1.23
901562359,FALSE,2018,4,57.23,1.17
901562359,FALSE,2018,5,56.49,1.19
901562359,FALSE,2018,6,56.72,1.18
901562359,FALSE,2018,7,57.14,1.17
901562359,FALSE,2018,8,56.87,1.18
901562359,FALSE,2018,9,45.72,1.47
901562359,FALSE,2018,10,60.27,1.11
901562359,FALSE,2018,11,57.53,1.16
901562359,FALSE,2018,12,56.52,1.19
901562359,FALSE,2019,1,55.36,1.21
901562359,FALSE,2019,2,59.51,1.13
901562359,FALSE,2019,3,59.48,1.13
901562359,FALSE,2019,4,57.64,1.16
901562359,FALSE,2019,5,58.84,1.14
901562359,FALSE,2019,6,59.09,1.13
901562359,FALSE,2019,7,57.58,1.16
901562359,FALSE,2019,8,57.35,1.17
901562359,FALSE,2019,9,56.95,1.18
901562359,FALSE,2019,10,57.64,1.16
901562360,FALSE,2017,10,57.36,1.17
901562360,FALSE,2017,11,57.97,1.16
901562360,FALSE,2017,12,57.16,1.17
901562360,FALSE,2018,1,57.89,1.16
901562360,FALSE,2018,2,52.81,1.27
901562360,FALSE,2018,3,56.45,1.19
901562360,FALSE,2018,4,58.04,1.15
901562360,FALSE,2018,5,57.67,1.16
901562360,FALSE,2018,6,57.8,1.16
901562360,FALSE,2018,7,58.17,1.15
901562360,FALSE,2018,8,57.33,1.17
901562360,FALSE,2018,9,44.59,1.5
901562360,FALSE,2018,10,60.63,1.11
901562360,FALSE,2018,11,57.51,1.16
901562360,FALSE,2018,12,57.31,1.17
901562360,FALSE,2019,1,56.6,1.18
901562360,FALSE,2019,2,59.64,1.12
901562360,FALSE,2019,3,60.1,1.11
901562360,FALSE,2019,4,57.55,1.16
901562360,FALSE,2019,5,59.09,1.13
901562360,FALSE,2019,6,59.51,1.13
901562360,FALSE,2019,7,56.57,1.18
901562360,FALSE,2019,8,56.15,1.19
901562360,FALSE,2019,9,58.35,1.15
901562360,FALSE,2019,10,58.02,1.15
901563134,FALSE,2017,10,55.22,1.25
901563134,FALSE,2017,11,56.39,1.22
901563134,FALSE,2017,12,56.01,1.23
901563134,FALSE,2018,1,56.9,1.21
901563134,FALSE,2018,2,34.65,1.99
901563134,FALSE,2018,3,50.15,1.38
901563134,FALSE,2018,4,57.92,1.19
901563134,FALSE,2018,5,59.4,1.16
901563134,FALSE,2018,6,58.34,1.18
901563134,FALSE,2018,7,56.07,1.23
901563134,FALSE,2018,8,57.99,1.19
901563134,FALSE,2018,9,53.08,1.3
901563134,FALSE,2018,10,53.16,1.3
901563134,FALSE,2018,11,58.2,1.19
901563134,FALSE,2018,12,57.38,1.2
901563134,FALSE,2019,1,50.46,1.37
901563134,FALSE,2019,2,56.72,1.22
901563134,FALSE,2019,3,58.18,1.19
901563134,FALSE,2019,4,57.23,1.21
901563134,FALSE,2019,5,55.07,1.25
901563134,FALSE,2019,6,55.37,1.25
901563134,FALSE,2019,7,54.54,1.27
901563134,FALSE,2019,8,56.89,1.21
901563134,FALSE,2019,9,53.21,1.3
901563134,FALSE,2019,10,56.89,1.21
901563135,FALSE,2017,10,59.46,1.18
901563135,FALSE,2017,11,58.06,1.21
901563135,FALSE,2017,12,56.69,1.23
901563135,FALSE,2018,1,57.96,1.21
901563135,FALSE,2018,2,54.51,1.28
901563135,FALSE,2018,3,59.42,1.18
901563135,FALSE,2018,4,60,1.17
901563135,FALSE,2018,5,60.82,1.15
901563135,FALSE,2018,6,59.96,1.17
901563135,FALSE,2018,7,57.34,1.22
901563135,FALSE,2018,8,58.67,1.19
901563135,FALSE,2018,9,55.77,1.26
901563135,FALSE,2018,10,59.87,1.17
901563135,FALSE,2018,11,59.67,1.17
901563135,FALSE,2018,12,58.13,1.2
901563135,FALSE,2019,1,50.45,1.39
901563135,FALSE,2019,2,57.93,1.21
901563135,FALSE,2019,3,60.8,1.15
901563135,FALSE,2019,4,60.03,1.17
901563135,FALSE,2019,5,58.25,1.2
901563135,FALSE,2019,6,59.58,1.17
901563135,FALSE,2019,7,57.92,1.21
901563135,FALSE,2019,8,59.42,1.18
901563135,FALSE,2019,9,56.3,1.24
901563135,FALSE,2019,10,58.63,1.19
901563136,FALSE,2017,10,67.98,1.18
901563136,FALSE,2017,11,62.09,1.29
901563136,FALSE,2017,12,61.17,1.31
901563136,FALSE,2018,1,62.13,1.29
901563136,FALSE,2018,2,67.53,1.18
901563136,FALSE,2018,3,70.07,1.14
901563136,FALSE,2018,4,64.79,1.23
901563136,FALSE,2018,5,66.19,1.21
901563136,FALSE,2018,6,65.07,1.23
901563136,FALSE,2018,7,63.81,1.25
901563136,FALSE,2018,8,65.71,1.22
901563136,FALSE,2018,9,65.02,1.23
901563136,FALSE,2018,10,71.83,1.11
901563136,FALSE,2018,11,65.83,1.22
901563136,FALSE,2018,12,62.91,1.27
901563136,FALSE,2019,1,59.11,1.35
901563136,FALSE,2019,2,63.2,1.27
901563136,FALSE,2019,3,65.66,1.22
901563136,FALSE,2019,4,67.21,1.19
901563136,FALSE,2019,5,65.54,1.22
901563136,FALSE,2019,6,67.72,1.18
901563136,FALSE,2019,7,66.44,1.2
901563136,FALSE,2019,8,67.22,1.19
901563136,FALSE,2019,9,65.22,1.23
901563136,FALSE,2019,10,64.26,1.25
901563137,FALSE,2017,10,51.65,1.49
901563137,FALSE,2017,11,36.59,2.1
901563137,FALSE,2017,12,38.4,2.01
901563137,FALSE,2018,1,38.55,2
901563137,FALSE,2018,2,45.13,1.71
901563137,FALSE,2018,3,56.92,1.35
901563137,FALSE,2018,4,43.1,1.79
901563137,FALSE,2018,5,46.68,1.65
901563137,FALSE,2018,6,45.7,1.68
901563137,FALSE,2018,7,43.9,1.75
901563137,FALSE,2018,8,47.03,1.64
901563137,FALSE,2018,9,45.53,1.69
901563137,FALSE,2018,10,68.12,1.13
901563137,FALSE,2018,11,48.59,1.58
901563137,FALSE,2018,12,43.7,1.76
901563137,FALSE,2019,1,45.93,1.68
901563137,FALSE,2019,2,46.37,1.66
901563137,FALSE,2019,3,47.7,1.61
901563137,FALSE,2019,4,49.59,1.55
901563137,FALSE,2019,5,48.43,1.59
901563137,FALSE,2019,6,53.51,1.44
901563137,FALSE,2019,7,50.64,1.52
901563137,FALSE,2019,8,46.97,1.64
901563137,FALSE,2019,9,44.34,1.74
901563137,FALSE,2019,10,41.34,1.86
901563148,FALSE,2017,10,60.59,1.24
901563148,FALSE,2017,11,53.09,1.41
901563148,FALSE,2017,12,51.66,1.45
901563148,FALSE,2018,1,53.43,1.4
901563148,FALSE,2018,2,62.47,1.2
901563148,FALSE,2018,3,63.38,1.18
901563148,FALSE,2018,4,56.34,1.33
901563148,FALSE,2018,5,58.52,1.28
901563148,FALSE,2018,6,57.13,1.31
901563148,FALSE,2018,7,56.69,1.32
901563148,FALSE,2018,8,58.43,1.28
901563148,FALSE,2018,9,56.55,1.33
901563148,FALSE,2018,10,68.28,1.1
901563148,FALSE,2018,11,58.53,1.28
901563148,FALSE,2018,12,54.2,1.38
901563148,FALSE,2019,1,53.05,1.41
901563148,FALSE,2019,2,56.27,1.33
901563148,FALSE,2019,3,57.68,1.3
901563148,FALSE,2019,4,59.57,1.26
901563148,FALSE,2019,5,58.51,1.28
901563148,FALSE,2019,6,60.9,1.23
901563148,FALSE,2019,7,59.63,1.26
901563148,FALSE,2019,8,60.31,1.24
901563148,FALSE,2019,9,56.65,1.32
901563148,FALSE,2019,10,55.5,1.35
901563149,FALSE,2017,10,63.16,1.14
901563149,FALSE,2017,11,59.17,1.22
901563149,FALSE,2017,12,57.16,1.26
901563149,FALSE,2018,1,58.33,1.23
901563149,FALSE,2018,2,64.81,1.11
901563149,FALSE,2018,3,63.65,1.13
901563149,FALSE,2018,4,61.73,1.17
901563149,FALSE,2018,5,60.04,1.2
901563149,FALSE,2018,6,61.24,1.18
901563149,FALSE,2018,7,60.61,1.19
901563149,FALSE,2018,8,61.57,1.17
901563149,FALSE,2018,9,57.14,1.26
901563149,FALSE,2018,10,66.66,1.08
901563149,FALSE,2018,11,61.69,1.17
901563149,FALSE,2018,12,58.65,1.23
901563149,FALSE,2019,1,54.62,1.32
901563149,FALSE,2019,2,58.95,1.22
901563149,FALSE,2019,3,60.35,1.19
901563149,FALSE,2019,4,62.63,1.15
901563149,FALSE,2019,5,60.7,1.19
901563149,FALSE,2019,6,62.76,1.15
901563149,FALSE,2019,7,61.27,1.18
901563149,FALSE,2019,8,62.56,1.15
901563149,FALSE,2019,9,58.99,1.22
901563149,FALSE,2019,10,60.27,1.19
901563201,FALSE,2017,10,73.11,1.11
901563201,FALSE,2017,11,70.08,1.16
901563201,FALSE,2017,12,68.45,1.18
901563201,FALSE,2018,1,68.8,1.18
901563201,FALSE,2018,2,69.43,1.17
901563201,FALSE,2018,3,73.45,1.1
901563201,FALSE,2018,4,72.66,1.11
901563201,FALSE,2018,5,73.18,1.11
901563201,FALSE,2018,6,71.29,1.14
901563201,FALSE,2018,7,71.5,1.13
901563201,FALSE,2018,8,71.95,1.13
901563201,FALSE,2018,9,71.78,1.13
901563201,FALSE,2018,10,73.55,1.1
901563201,FALSE,2018,11,71.9,1.13
901563201,FALSE,2018,12,68.88,1.18
901563201,FALSE,2019,1,63.67,1.27
901563201,FALSE,2019,2,69.98,1.16
901563201,FALSE,2019,3,71.78,1.13
901563201,FALSE,2019,4,72.74,1.11
901563201,FALSE,2019,5,71.49,1.13
901563201,FALSE,2019,6,72.76,1.11
901563201,FALSE,2019,7,71.81,1.13
901563201,FALSE,2019,8,72.81,1.11
901563201,FALSE,2019,9,69.81,1.16
901563201,FALSE,2019,10,71.03,1.14
901563202,FALSE,2017,10,72.59,1.12
901563202,FALSE,2017,11,68.96,1.17
901563202,FALSE,2017,12,67.13,1.21
